sequencenum,timestamp,context,event,detail,timestampint,contextinint,contextint,contextoutint,eventint,eventoffset,eventsize,eventdata
11590,5.591 593 600,"SysTick","ISR Exit","Returns to Idle",559159360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49093,3,03 EC 03 
11591,5.592 588 680,"SysTick","ISR Enter","Runs for 4.920 us",559258868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49096,5,02 0F B4 89 06 
11592,5.592 593 600,"SysTick","ISR Exit","Returns to Idle",559259360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49101,3,03 EC 03 
11593,5.593 588 680,"SysTick","ISR Enter","Runs for 4.920 us",559358868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49104,5,02 0F B4 89 06 
11594,5.593 593 600,"SysTick","ISR Exit","Returns to Idle",559359360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49109,3,03 EC 03 
11595,5.594 588 680,"SysTick","ISR Enter","Runs for 4.920 us",559458868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49112,5,02 0F B4 89 06 
11596,5.594 593 600,"SysTick","ISR Exit","Returns to Idle",559459360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49117,3,03 EC 03 
11597,5.595 588 680,"SysTick","ISR Enter","Runs for 4.920 us",559558868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49120,5,02 0F B4 89 06 
11598,5.595 593 600,"SysTick","ISR Exit","Returns to Idle",559559360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49125,3,03 EC 03 
11599,5.596 588 680,"SysTick","ISR Enter","Runs for 4.920 us",559658868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49128,5,02 0F B4 89 06 
11600,5.596 593 600,"SysTick","ISR Exit","Returns to Idle",559659360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49133,3,03 EC 03 
11601,5.597 588 680,"SysTick","ISR Enter","Runs for 4.920 us",559758868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49136,5,02 0F B4 89 06 
11602,5.597 593 600,"SysTick","ISR Exit","Returns to Idle",559759360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49141,3,03 EC 03 
11603,5.598 588 680,"SysTick","ISR Enter","Runs for 4.920 us",559858868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49144,5,02 0F B4 89 06 
11604,5.598 593 600,"SysTick","ISR Exit","Returns to Idle",559859360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49149,3,03 EC 03 
11605,5.599 588 680,"SysTick","ISR Enter","Runs for 4.920 us",559958868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49152,5,02 0F B4 89 06 
11606,5.599 593 600,"SysTick","ISR Exit","Returns to Idle",559959360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49157,3,03 EC 03 
11607,5.600 588 680,"SysTick","ISR Enter","Runs for 4.920 us",560058868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49160,5,02 0F B4 89 06 
11608,5.600 593 600,"SysTick","ISR Exit","Returns to Idle",560059360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49165,3,03 EC 03 
11609,5.601 588 680,"SysTick","ISR Enter","Runs for 4.920 us",560158868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49168,5,02 0F B4 89 06 
11610,5.601 593 600,"SysTick","ISR Exit","Returns to Idle",560159360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49173,3,03 EC 03 
11611,5.602 588 680,"SysTick","ISR Enter","Runs for 4.920 us",560258868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49176,5,02 0F B4 89 06 
11612,5.602 593 600,"SysTick","ISR Exit","Returns to Idle",560259360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49181,3,03 EC 03 
11613,5.603 588 680,"SysTick","ISR Enter","Runs for 4.920 us",560358868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49184,5,02 0F B4 89 06 
11614,5.603 593 600,"SysTick","ISR Exit","Returns to Idle",560359360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49189,3,03 EC 03 
11615,5.604 588 680,"SysTick","ISR Enter","Runs for 4.920 us",560458868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49192,5,02 0F B4 89 06 
11616,5.604 593 600,"SysTick","ISR Exit","Returns to Idle",560459360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49197,3,03 EC 03 
11617,5.605 588 680,"SysTick","ISR Enter","Runs for 4.920 us",560558868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49200,5,02 0F B4 89 06 
11618,5.605 593 600,"SysTick","ISR Exit","Returns to Idle",560559360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49205,3,03 EC 03 
11619,5.606 588 680,"SysTick","ISR Enter","Runs for 4.920 us",560658868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49208,5,02 0F B4 89 06 
11620,5.606 593 600,"SysTick","ISR Exit","Returns to Idle",560659360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49213,3,03 EC 03 
11621,5.607 588 680,"SysTick","ISR Enter","Runs for 4.920 us",560758868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49216,5,02 0F B4 89 06 
11622,5.607 593 600,"SysTick","ISR Exit","Returns to Idle",560759360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49221,3,03 EC 03 
11623,5.608 588 680,"SysTick","ISR Enter","Runs for 4.920 us",560858868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49224,5,02 0F B4 89 06 
11624,5.608 593 600,"SysTick","ISR Exit","Returns to Idle",560859360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49229,3,03 EC 03 
11625,5.609 588 680,"SysTick","ISR Enter","Runs for 4.920 us",560958868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49232,5,02 0F B4 89 06 
11626,5.609 593 600,"SysTick","ISR Exit","Returns to Idle",560959360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49237,3,03 EC 03 
11627,5.610 588 680,"SysTick","ISR Enter","Runs for 4.920 us",561058868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49240,5,02 0F B4 89 06 
11628,5.610 593 600,"SysTick","ISR Exit","Returns to Idle",561059360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49245,3,03 EC 03 
11629,5.611 588 680,"SysTick","ISR Enter","Runs for 4.920 us",561158868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49248,5,02 0F B4 89 06 
11630,5.611 593 600,"SysTick","ISR Exit","Returns to Idle",561159360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49253,3,03 EC 03 
11631,5.612 588 680,"SysTick","ISR Enter","Runs for 4.920 us",561258868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49256,5,02 0F B4 89 06 
11632,5.612 593 600,"SysTick","ISR Exit","Returns to Idle",561259360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49261,3,03 EC 03 
11633,5.613 588 680,"SysTick","ISR Enter","Runs for 4.920 us",561358868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49264,5,02 0F B4 89 06 
11634,5.613 593 600,"SysTick","ISR Exit","Returns to Idle",561359360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49269,3,03 EC 03 
11635,5.614 588 680,"SysTick","ISR Enter","Runs for 4.920 us",561458868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49272,5,02 0F B4 89 06 
11636,5.614 593 600,"SysTick","ISR Exit","Returns to Idle",561459360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49277,3,03 EC 03 
11637,5.615 588 680,"SysTick","ISR Enter","Runs for 4.920 us",561558868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49280,5,02 0F B4 89 06 
11638,5.615 593 600,"SysTick","ISR Exit","Returns to Idle",561559360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49285,3,03 EC 03 
11639,5.616 588 680,"SysTick","ISR Enter","Runs for 4.920 us",561658868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49288,5,02 0F B4 89 06 
11640,5.616 593 600,"SysTick","ISR Exit","Returns to Idle",561659360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49293,3,03 EC 03 
11641,5.617 588 680,"SysTick","ISR Enter","Runs for 4.920 us",561758868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49296,5,02 0F B4 89 06 
11642,5.617 593 600,"SysTick","ISR Exit","Returns to Idle",561759360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49301,3,03 EC 03 
11643,5.618 588 680,"SysTick","ISR Enter","Runs for 4.920 us",561858868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49304,5,02 0F B4 89 06 
11644,5.618 593 600,"SysTick","ISR Exit","Returns to Idle",561859360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49309,3,03 EC 03 
11645,5.619 588 680,"SysTick","ISR Enter","Runs for 4.920 us",561958868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49312,5,02 0F B4 89 06 
11646,5.619 593 600,"SysTick","ISR Exit","Returns to Idle",561959360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49317,3,03 EC 03 
11647,5.620 588 680,"SysTick","ISR Enter","Runs for 4.920 us",562058868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49320,5,02 0F B4 89 06 
11648,5.620 593 600,"SysTick","ISR Exit","Returns to Idle",562059360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49325,3,03 EC 03 
11649,5.621 588 680,"SysTick","ISR Enter","Runs for 4.920 us",562158868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49328,5,02 0F B4 89 06 
11650,5.621 593 600,"SysTick","ISR Exit","Returns to Idle",562159360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49333,3,03 EC 03 
11651,5.622 588 680,"SysTick","ISR Enter","Runs for 4.920 us",562258868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49336,5,02 0F B4 89 06 
11652,5.622 593 600,"SysTick","ISR Exit","Returns to Idle",562259360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49341,3,03 EC 03 
11653,5.623 588 680,"SysTick","ISR Enter","Runs for 4.920 us",562358868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49344,5,02 0F B4 89 06 
11654,5.623 593 600,"SysTick","ISR Exit","Returns to Idle",562359360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49349,3,03 EC 03 
11655,5.624 588 680,"SysTick","ISR Enter","Runs for 4.920 us",562458868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49352,5,02 0F B4 89 06 
11656,5.624 593 600,"SysTick","ISR Exit","Returns to Idle",562459360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49357,3,03 EC 03 
11657,5.625 588 680,"SysTick","ISR Enter","Runs for 11.790 us",562558868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49360,5,02 0F B4 89 06 
11658,5.625 595 060,"SysTick","Task Ready","led_blue, runs after 14.990 us",562559506,0x000000010000000F,0x000000010000000F,0x000000010000000F,6,49365,8,06 C8 9E 80 80 01 FE 04 
11659,5.625 600 470,"SysTick","ISR Exit","Returns to Scheduler",562560047,0x000000010000000F,0x000000010000000F,0x0000000400000000,18,49373,3,12 9D 04 
11660,5.625 610 050,"led_blue","Task Run","Runs for 47.290 us",562561005,0x0000000400000000,0x0000000810000F48,0x0000000810000F48,4,49376,8,04 C8 9E 80 80 01 BE 07 
11661,5.625 634 170,"led_blue","Log","Toggling blue LED",562563417,0x0000000810000F48,0x0000000810000F48,0x0000000810000F48,26,49384,24,1A 14 11 54 6F 67 67 6C 69 6E 67 20 62 6C 75 65 20 4C 45 44 00 00 EC 12 
11662,5.625 643 780,"led_blue","vTaskDelay","xTicksToDelay=125",562564378,0x0000000810000F48,0x0000000810000F48,0x0000000810000F48,35,49408,5,23 01 7D C1 07 
11663,5.625 657 340,"Idle","System Idle","Idle for 124.949 ms",562565734,0x0000000810000F48,0x0000001000000000,0x0000001000000000,17,49413,3,11 CC 0A 
11664,5.626 588 780,"SysTick","ISR Enter","Runs for 4.920 us",562658878,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49416,5,02 0F D8 D7 05 
11665,5.626 593 700,"SysTick","ISR Exit","Returns to Idle",562659370,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49421,3,03 EC 03 
11666,5.627 588 680,"SysTick","ISR Enter","Runs for 4.920 us",562758868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49424,5,02 0F AA 89 06 
11667,5.627 593 600,"SysTick","ISR Exit","Returns to Idle",562759360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49429,3,03 EC 03 
11668,5.628 588 680,"SysTick","ISR Enter","Runs for 4.920 us",562858868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49432,5,02 0F B4 89 06 
11669,5.628 593 600,"SysTick","ISR Exit","Returns to Idle",562859360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49437,3,03 EC 03 
11670,5.629 588 680,"SysTick","ISR Enter","Runs for 4.920 us",562958868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49440,5,02 0F B4 89 06 
11671,5.629 593 600,"SysTick","ISR Exit","Returns to Idle",562959360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49445,3,03 EC 03 
11672,5.630 588 680,"SysTick","ISR Enter","Runs for 4.920 us",563058868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49448,5,02 0F B4 89 06 
11673,5.630 593 600,"SysTick","ISR Exit","Returns to Idle",563059360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49453,3,03 EC 03 
11674,5.631 588 680,"SysTick","ISR Enter","Runs for 4.920 us",563158868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49456,5,02 0F B4 89 06 
11675,5.631 593 600,"SysTick","ISR Exit","Returns to Idle",563159360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49461,3,03 EC 03 
11676,5.632 588 680,"SysTick","ISR Enter","Runs for 4.920 us",563258868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49464,5,02 0F B4 89 06 
11677,5.632 593 600,"SysTick","ISR Exit","Returns to Idle",563259360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49469,3,03 EC 03 
11678,5.633 588 680,"SysTick","ISR Enter","Runs for 4.920 us",563358868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49472,5,02 0F B4 89 06 
11679,5.633 593 600,"SysTick","ISR Exit","Returns to Idle",563359360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49477,3,03 EC 03 
11680,5.634 588 680,"SysTick","ISR Enter","Runs for 4.920 us",563458868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49480,5,02 0F B4 89 06 
11681,5.634 593 600,"SysTick","ISR Exit","Returns to Idle",563459360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49485,3,03 EC 03 
11682,5.635 588 680,"SysTick","ISR Enter","Runs for 4.920 us",563558868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49488,5,02 0F B4 89 06 
11683,5.635 593 600,"SysTick","ISR Exit","Returns to Idle",563559360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49493,3,03 EC 03 
11684,5.636 588 680,"SysTick","ISR Enter","Runs for 4.920 us",563658868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49496,5,02 0F B4 89 06 
11685,5.636 593 600,"SysTick","ISR Exit","Returns to Idle",563659360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49501,3,03 EC 03 
11686,5.637 588 680,"SysTick","ISR Enter","Runs for 4.920 us",563758868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49504,5,02 0F B4 89 06 
11687,5.637 593 600,"SysTick","ISR Exit","Returns to Idle",563759360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49509,3,03 EC 03 
11688,5.638 588 680,"SysTick","ISR Enter","Runs for 4.920 us",563858868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49512,5,02 0F B4 89 06 
11689,5.638 593 600,"SysTick","ISR Exit","Returns to Idle",563859360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49517,3,03 EC 03 
11690,5.639 588 680,"SysTick","ISR Enter","Runs for 4.920 us",563958868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49520,5,02 0F B4 89 06 
11691,5.639 593 600,"SysTick","ISR Exit","Returns to Idle",563959360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49525,3,03 EC 03 
11692,5.640 588 680,"SysTick","ISR Enter","Runs for 4.920 us",564058868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49528,5,02 0F B4 89 06 
11693,5.640 593 600,"SysTick","ISR Exit","Returns to Idle",564059360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49533,3,03 EC 03 
11694,5.641 588 680,"SysTick","ISR Enter","Runs for 4.920 us",564158868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49536,5,02 0F B4 89 06 
11695,5.641 593 600,"SysTick","ISR Exit","Returns to Idle",564159360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49541,3,03 EC 03 
11696,5.642 588 680,"SysTick","ISR Enter","Runs for 4.920 us",564258868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49544,5,02 0F B4 89 06 
11697,5.642 593 600,"SysTick","ISR Exit","Returns to Idle",564259360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49549,3,03 EC 03 
11698,5.643 588 680,"SysTick","ISR Enter","Runs for 4.920 us",564358868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49552,5,02 0F B4 89 06 
11699,5.643 593 600,"SysTick","ISR Exit","Returns to Idle",564359360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49557,3,03 EC 03 
11700,5.644 588 680,"SysTick","ISR Enter","Runs for 4.920 us",564458868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49560,5,02 0F B4 89 06 
11701,5.644 593 600,"SysTick","ISR Exit","Returns to Idle",564459360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49565,3,03 EC 03 
11702,5.645 588 680,"SysTick","ISR Enter","Runs for 4.920 us",564558868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49568,5,02 0F B4 89 06 
11703,5.645 593 600,"SysTick","ISR Exit","Returns to Idle",564559360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49573,3,03 EC 03 
11704,5.646 588 680,"SysTick","ISR Enter","Runs for 4.920 us",564658868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49576,5,02 0F B4 89 06 
11705,5.646 593 600,"SysTick","ISR Exit","Returns to Idle",564659360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49581,3,03 EC 03 
11706,5.647 588 680,"SysTick","ISR Enter","Runs for 4.920 us",564758868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49584,5,02 0F B4 89 06 
11707,5.647 593 600,"SysTick","ISR Exit","Returns to Idle",564759360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49589,3,03 EC 03 
11708,5.648 588 680,"SysTick","ISR Enter","Runs for 4.920 us",564858868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49592,5,02 0F B4 89 06 
11709,5.648 593 600,"SysTick","ISR Exit","Returns to Idle",564859360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49597,3,03 EC 03 
11710,5.649 588 680,"SysTick","ISR Enter","Runs for 4.920 us",564958868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49600,5,02 0F B4 89 06 
11711,5.649 593 600,"SysTick","ISR Exit","Returns to Idle",564959360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49605,3,03 EC 03 
11712,5.650 588 680,"SysTick","ISR Enter","Runs for 4.920 us",565058868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49608,5,02 0F B4 89 06 
11713,5.650 593 600,"SysTick","ISR Exit","Returns to Idle",565059360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49613,3,03 EC 03 
11714,5.651 588 680,"SysTick","ISR Enter","Runs for 4.920 us",565158868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49616,5,02 0F B4 89 06 
11715,5.651 593 600,"SysTick","ISR Exit","Returns to Idle",565159360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49621,3,03 EC 03 
11716,5.652 588 680,"SysTick","ISR Enter","Runs for 4.920 us",565258868,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,49624,5,02 0F B4 89 06 
11717,5.652 593 600,"SysTick","ISR Exit","Returns to Idle",565259360,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,49629,3,03 EC 03 
