sequencenum,timestamp,context,event,detail,timestampint,contextinint,contextint,contextoutint,eventint,eventoffset,eventsize,eventdata
12518,6.037 594 560,"SysTick","ISR Exit","Returns to Idle",603759456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,52899,3,00 00 B8 
12519,6.038 589 560,"SysTick","ISR Enter","Runs for 5.000 us",603858956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,52902,5,10 23 01 7D BC 
12520,6.038 594 560,"SysTick","ISR Exit","Returns to Idle",603859456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,52907,3,09 11 EC 
12521,6.039 589 560,"SysTick","ISR Enter","Runs for 5.000 us",603958956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,52910,5,07 02 0F 93 DE 
12522,6.039 594 560,"SysTick","ISR Exit","Returns to Idle",603959456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,52915,3,04 03 EC 
12523,6.040 589 560,"SysTick","ISR Enter","Runs for 5.000 us",604058956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,52918,5,03 02 0F DE 8A 
12524,6.040 594 560,"SysTick","ISR Exit","Returns to Idle",604059456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,52923,3,06 03 EC 
12525,6.041 589 560,"SysTick","ISR Enter","Runs for 5.000 us",604158956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,52926,5,03 02 0F 94 88 
12526,6.041 594 560,"SysTick","ISR Exit","Returns to Idle",604159456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,52931,3,06 03 EC 
12527,6.042 589 560,"SysTick","ISR Enter","Runs for 5.000 us",604258956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,52934,5,03 02 0F AA 89 
12528,6.042 594 560,"SysTick","ISR Exit","Returns to Idle",604259456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,52939,3,06 03 EC 
12529,6.043 589 560,"SysTick","ISR Enter","Runs for 5.000 us",604358956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,52942,5,03 02 0F B4 89 
12530,6.043 594 560,"SysTick","ISR Exit","Returns to Idle",604359456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,52947,3,06 03 EC 
12531,6.044 589 560,"SysTick","ISR Enter","Runs for 5.000 us",604458956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,52950,5,03 02 0F B4 89 
12532,6.044 594 560,"SysTick","ISR Exit","Returns to Idle",604459456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,52955,3,06 03 EC 
12533,6.045 589 560,"SysTick","ISR Enter","Runs for 5.000 us",604558956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,52958,5,03 02 0F B4 89 
12534,6.045 594 560,"SysTick","ISR Exit","Returns to Idle",604559456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,52963,3,06 03 EC 
12535,6.046 589 560,"SysTick","ISR Enter","Runs for 5.000 us",604658956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,52966,5,03 02 0F B4 89 
12536,6.046 594 560,"SysTick","ISR Exit","Returns to Idle",604659456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,52971,3,06 03 EC 
12537,6.047 589 560,"SysTick","ISR Enter","Runs for 5.000 us",604758956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,52974,5,03 02 0F B4 89 
12538,6.047 594 560,"SysTick","ISR Exit","Returns to Idle",604759456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,52979,3,06 03 EC 
12539,6.048 589 560,"SysTick","ISR Enter","Runs for 5.000 us",604858956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,52982,5,03 02 0F B4 89 
12540,6.048 594 560,"SysTick","ISR Exit","Returns to Idle",604859456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,52987,3,06 03 EC 
12541,6.049 589 560,"SysTick","ISR Enter","Runs for 5.000 us",604958956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,52990,5,03 02 0F B4 89 
12542,6.049 594 560,"SysTick","ISR Exit","Returns to Idle",604959456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,52995,3,06 03 EC 
12543,6.050 589 560,"SysTick","ISR Enter","Runs for 5.000 us",605058956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,52998,5,03 02 0F B4 89 
12544,6.050 594 560,"SysTick","ISR Exit","Returns to Idle",605059456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,53003,3,06 03 EC 
12545,6.051 589 560,"SysTick","ISR Enter","Runs for 5.000 us",605158956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,53006,5,03 02 0F B4 89 
12546,6.051 594 560,"SysTick","ISR Exit","Returns to Idle",605159456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,53011,3,06 03 EC 
12547,6.052 589 560,"SysTick","ISR Enter","Runs for 5.000 us",605258956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,53014,5,03 02 0F B4 89 
12548,6.052 594 560,"SysTick","ISR Exit","Returns to Idle",605259456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,53019,3,06 03 EC 
12549,6.053 589 560,"SysTick","ISR Enter","Runs for 5.000 us",605358956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,53022,5,03 02 0F B4 89 
12550,6.053 594 560,"SysTick","ISR Exit","Returns to Idle",605359456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,53027,3,06 03 EC 
12551,6.054 589 560,"SysTick","ISR Enter","Runs for 5.000 us",605458956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,53030,5,03 02 0F B4 89 
12552,6.054 594 560,"SysTick","ISR Exit","Returns to Idle",605459456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,53035,3,06 03 EC 
12553,6.055 589 560,"SysTick","ISR Enter","Runs for 5.000 us",605558956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,53038,5,03 02 0F B4 89 
12554,6.055 594 560,"SysTick","ISR Exit","Returns to Idle",605559456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,53043,3,06 03 EC 
12555,6.056 589 560,"SysTick","ISR Enter","Runs for 5.000 us",605658956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,53046,5,03 02 0F B4 89 
12556,6.056 594 560,"SysTick","ISR Exit","Returns to Idle",605659456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,53051,3,06 03 EC 
12557,6.057 589 560,"SysTick","ISR Enter","Runs for 5.000 us",605758956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,53054,5,03 02 0F B4 89 
12558,6.057 594 560,"SysTick","ISR Exit","Returns to Idle",605759456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,53059,3,06 03 EC 
12559,6.058 589 560,"SysTick","ISR Enter","Runs for 5.000 us",605858956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,53062,5,03 02 0F B4 89 
12560,6.058 594 560,"SysTick","ISR Exit","Returns to Idle",605859456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,53067,3,06 03 EC 
12561,6.059 589 560,"SysTick","ISR Enter","Runs for 5.000 us",605958956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,53070,5,03 02 0F B4 89 
12562,6.059 594 560,"SysTick","ISR Exit","Returns to Idle",605959456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,53075,3,06 03 EC 
12563,6.060 589 560,"SysTick","ISR Enter","Runs for 5.000 us",606058956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,53078,5,03 02 0F B4 89 
12564,6.060 594 560,"SysTick","ISR Exit","Returns to Idle",606059456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,53083,3,06 03 EC 
12565,6.061 589 560,"SysTick","ISR Enter","Runs for 5.000 us",606158956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,53086,5,03 02 0F B4 89 
12566,6.061 594 560,"SysTick","ISR Exit","Returns to Idle",606159456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,53091,3,06 03 EC 
12567,6.062 589 560,"SysTick","ISR Enter","Runs for 5.000 us",606258956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,53094,5,03 02 0F B4 89 
12568,6.062 594 560,"SysTick","ISR Exit","Returns to Idle",606259456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,53099,3,06 03 EC 
12569,6.063 589 560,"SysTick","ISR Enter","Runs for 5.000 us",606358956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,53102,5,03 02 0F B4 89 
12570,6.063 594 560,"SysTick","ISR Exit","Returns to Idle",606359456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,53107,3,06 03 EC 
12571,6.064 589 560,"SysTick","ISR Enter","Runs for 5.000 us",606458956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,53110,5,03 02 0F B4 89 
12572,6.064 594 560,"SysTick","ISR Exit","Returns to Idle",606459456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,53115,3,06 03 EC 
12573,6.065 589 560,"SysTick","ISR Enter","Runs for 5.000 us",606558956,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,53118,5,03 02 0F B4 89 
12574,6.065 594 560,"SysTick","ISR Exit","Returns to Idle",606559456,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,53123,3,06 03 EC 
